img_path,attr,label
Images/neckline_design_labels/ce4865335b52b79ff9543dc4dace9345.jpg,neckline_design_labels,0000010000tag
Images/neckline_design_labels/4f8654c099517d303de0150e5fce66ad.jpg,neckline_design_labels,0000000100tag
Images/neckline_design_labels/61052e51290d2960151c538da7c3c973.jpg,neckline_design_labels,0000000100tag
Images/neckline_design_labels/e948921d89da972c1b11075519458f2e.jpg,neckline_design_labels,1000000000tag
Images/neckline_design_labels/6b81ca0da1970654dd81ccde367c0ec5.jpg,neckline_design_labels,0000001000tag
Images/neckline_design_labels/e6ba3f7851a7c6170397c9b25c01f3bb.jpg,neckline_design_labels,0000000001tag
Images/neckline_design_labels/ac18b958cf253484945784a91da6d093.jpg,neckline_design_labels,0001000000tag
Images/neckline_design_labels/9f30b07b215925eadb7962c1c5bf67af.jpg,neckline_design_labels,1000000000tag
Images/neckline_design_labels/6b4ce4d54b1245f3fd2a8eb30cd0f303.jpg,neckline_design_labels,1000000000tag
Images/neckline_design_labels/3ee9021cbc6b327eacb02e2d5f8d6559.jpg,neckline_design_labels,0100000000tag
Images/neckline_design_labels/d5a5f8476ca03df582d975e376063261.jpg,neckline_design_labels,0000000100tag
Images/neckline_design_labels/76481c6a8bb0a133d624948231792d0b.jpg,neckline_design_labels,1000000000tag
Images/neckline_design_labels/f3226fad00ff8a9cceed5fbf2ba70a50.jpg,neckline_design_labels,1000000000tag
Images/neckline_design_labels/8805b5d59b2bedcc14965ccee5d1ae40.jpg,neckline_design_labels,1000000000tag
Images/neckline_design_labels/0c46332e98d68bced81c165bef4b50a8.jpg,neckline_design_labels,0000010000tag
Images/neckline_design_labels/3090a5268a095aff3a4bc3be6782b88f.jpg,neckline_design_labels,0000010000tag
Images/neckline_design_labels/845772a9a1851d35e602ff950984715b.jpg,neckline_design_labels,0000010000tag
Images/neckline_design_labels/6fc92842a7edda62e7658c98a421d701.jpg,neckline_design_labels,0000000100tag
Images/neckline_design_labels/a45e254914a14b56ef646b666c3c2ab8.jpg,neckline_design_labels,0000000001tag
Images/neckline_design_labels/04f9d525030e405353547504aef861ff.jpg,neckline_design_labels,1000000000tag
Images/neckline_design_labels/c7079983b4b582e67862d8625a051f17.jpg,neckline_design_labels,0000000010tag
Images/neckline_design_labels/fe9546f09d3b0ec83431223d27624976.jpg,neckline_design_labels,0000000100tag
