img_path,attr,label
Images/coat_length_labels/55eb58f477d33272aff3c9c8691bbe5c.jpg,coat_length_labels,00100000tag
Images/coat_length_labels/6324fc9b689445b9dbc59f26fb872570.jpg,coat_length_labels,00100000tag
Images/coat_length_labels/c82f855a3115f6ec5520e8af1de1bea4.jpg,coat_length_labels,00000100tag
Images/coat_length_labels/a9b54e901758ee46c63afcff90be984c.jpg,coat_length_labels,00001000tag
Images/coat_length_labels/bf4ac23424dbed2abc17d43a9a84c2d2.jpg,coat_length_labels,00000001tag
Images/coat_length_labels/5254eed1e0087259ccca70925fd64b98.jpg,coat_length_labels,00100000tag
Images/coat_length_labels/443d7700997a2649b130608ce7b96054.jpg,coat_length_labels,00000001tag
Images/coat_length_labels/cd5959f37d483c8b3ed23247f18a393f.jpg,coat_length_labels,10000000tag
Images/coat_length_labels/c979eb7399362044d9287516d3d53038.jpg,coat_length_labels,00000011tag
Images/coat_length_labels/cdd5985eeb46a88ff32f27ecf36000e5.jpg,coat_length_labels,00000001tag
Images/coat_length_labels/62048af53b481a8fcbb75361b86918bd.jpg,coat_length_labels,00000010tag
Images/coat_length_labels/accf4ad0556294e6a8af170cf0dda554.jpg,coat_length_labels,00000001tag
Images/coat_length_labels/916ff2f0e7595a934f7ec2b61fe8f703.jpg,coat_length_labels,10000000tag
Images/coat_length_labels/880dc7ae66a42463fc52f925d0d28b5f.jpg,coat_length_labels,00100000tag
Images/coat_length_labels/3a8069e2c06cbc0b9f736aed70630c9a.jpg,coat_length_labels,00010000tag
Images/coat_length_labels/4efc6f6f32091f42307effa80731724b.jpg,coat_length_labels,00001000tag
Images/coat_length_labels/0357cfb7d84ea8e5dfeafa6fe3289131.jpg,coat_length_labels,00000001tag
Images/coat_length_labels/f78a05c42f3f2a72f56bbd621905bc70.jpg,coat_length_labels,00000100tag
Images/coat_length_labels/59af4afff73f4007b9ed3c15cc0f7e92.jpg,coat_length_labels,00010000tag
Images/coat_length_labels/eb353710824b0b8bec534c5a5c76ae99.jpg,coat_length_labels,00000100tag
Images/coat_length_labels/31dca993d253284d5888eab5ddb6e7f4.jpg,coat_length_labels,01000000tag
Images/coat_length_labels/99cd2808acf0c2743258672c467232b4.jpg,coat_length_labels,00000001tag
Images/coat_length_labels/ed512ef4fff6c89d481e58084b8f3e68.jpg,coat_length_labels,00001000tag
