img_path,attr,label
Images/skirt_length_labels/37cc74af47fb302a2d6f31f0feb98522.jpg,skirt_length_labels,001000tag
Images/skirt_length_labels/8753150147f1266120d358d36a0daf11.jpg,skirt_length_labels,000001tag
Images/skirt_length_labels/fd868bce2de45a0e4c726ea1391ca96b.jpg,skirt_length_labels,000100tag
Images/skirt_length_labels/448c9aa2cbafd2475d8fec5452de6d31.jpg,skirt_length_labels,000100tag
Images/skirt_length_labels/c4f87e3f6fdae6bc0bdd2b6541bb67f4.jpg,skirt_length_labels,100000tag
Images/skirt_length_labels/0950df47d733195435083f59654f4bd4.jpg,skirt_length_labels,000010tag
Images/skirt_length_labels/f006ff6ad6b12e88312500942b009d12.jpg,skirt_length_labels,000010tag
Images/skirt_length_labels/c465161ec2a59dda1dfc100877429103.jpg,skirt_length_labels,000010tag
Images/skirt_length_labels/bae6a41e80b9a644a3db30fed95de59c.jpg,skirt_length_labels,000100tag
Images/skirt_length_labels/2553e8fa2fc5d8ac90c8c26030dd9275.jpg,skirt_length_labels,010000tag
Images/skirt_length_labels/4877503f7779bee06ed63c9ce6e90cb7.jpg,skirt_length_labels,100000tag
Images/skirt_length_labels/b847c62d8f6c177599ade3e9e1a2018c.jpg,skirt_length_labels,000011tag
Images/skirt_length_labels/824d1c818f9364823624a7fccc072b07.jpg,skirt_length_labels,000001tag
Images/skirt_length_labels/aaeee082f2ba27b9f07348b64e0c14ae.jpg,skirt_length_labels,000001tag
Images/skirt_length_labels/eb4d0eb35422931628557f14bb00350d.jpg,skirt_length_labels,000001tag
Images/skirt_length_labels/075757eda5ef3f6384a0c6740a7750c5.jpg,skirt_length_labels,000001tag
Images/skirt_length_labels/a22986aab98d8e25ed4fc83813d0d720.jpg,skirt_length_labels,000001tag
Images/skirt_length_labels/55d84e48e5a21d72705c453eba416fcb.jpg,skirt_length_labels,000001tag
Images/skirt_length_labels/ec9b9c48312936d293b94c42fd7482ac.jpg,skirt_length_labels,010000tag
Images/skirt_length_labels/320ba59d78596c034d48d1c8123824f1.jpg,skirt_length_labels,000100tag
Images/skirt_length_labels/d8ca838d7ff23c9060cee7f7ffdc6e56.jpg,skirt_length_labels,010000tag
Images/skirt_length_labels/7514761b88a2f3aed8c0619591c004e0.jpg,skirt_length_labels,000010tag
Images/skirt_length_labels/510dd902fb434fa52a74f6164d3b6cc2.jpg,skirt_length_labels,001000tag
Images/skirt_length_labels/9c7e59bc5027eec3c9c02d1b14770a02.jpg,skirt_length_labels,001000tag
Images/skirt_length_labels/2a356ee39ed71fc3eedd8226dfa0aa29.jpg,skirt_length_labels,000001tag
Images/skirt_length_labels/8282c6cd26b4dc2f6cd7345fe269aff4.jpg,skirt_length_labels,010000tag
Images/skirt_length_labels/0c174cee2fa74d91def049e9b7a00ff8.jpg,skirt_length_labels,000100tag
Images/skirt_length_labels/c15ee8f3d1bde396e1b0feea565b5b5f.jpg,skirt_length_labels,000001tag
Images/skirt_length_labels/3b60d2ba6206ac2e83da782a5ae37120.jpg,skirt_length_labels,001000tag
Images/skirt_length_labels/528b880eb391dd44f263b9bd5e03f206.jpg,skirt_length_labels,100000tag
Images/skirt_length_labels/1d4f28fe98556ab8e1ea116c9fcd28a9.jpg,skirt_length_labels,000001tag
