img_path,attr,label
Images/collar_design_labels/b23a3fe060d71bed77d3667fba065400.jpg,collar_design_labels,10000tag
Images/collar_design_labels/0ef580b4deabcd9fa44c445a49fb0e1e.jpg,collar_design_labels,10000tag
Images/collar_design_labels/87ccc33937821a97ad38a6c940ac975a.jpg,collar_design_labels,00100tag
Images/collar_design_labels/26caac7d1f1b36fb9da0db8a24a21d39.jpg,collar_design_labels,10000tag
Images/collar_design_labels/396ab4e7cbc679810052ee38ecba16ed.jpg,collar_design_labels,01000tag
Images/collar_design_labels/fc4a679c2bf209de1339b7e400837516.jpg,collar_design_labels,10000tag
Images/collar_design_labels/ece16016bfb84df63931b30515ee4edd.jpg,collar_design_labels,10000tag
Images/collar_design_labels/c00637ab08fbce530e1fa3692764ab5b.jpg,collar_design_labels,10000tag
Images/collar_design_labels/b147962232e2957f720ca6b73332c8f0.jpg,collar_design_labels,10000tag
Images/collar_design_labels/adf9967e3f6643bf79e320be0466ca1b.jpg,collar_design_labels,00100tag
Images/collar_design_labels/00612e310258417c7dd0cd60cb47f2f7.jpg,collar_design_labels,00001tag
Images/collar_design_labels/2405a8958b591e8b7afd0881a2c6dd6e.jpg,collar_design_labels,01000tag
Images/collar_design_labels/541cfc0ed8f4e3507ff5c62d69848491.jpg,collar_design_labels,01000tag
Images/collar_design_labels/eabd754e1ba8218994c0b8c47d20dba1.jpg,collar_design_labels,00001tag
Images/collar_design_labels/f431690bbbb63c3214c4fbb3809c0c86.jpg,collar_design_labels,10000tag
Images/collar_design_labels/1603ecab34fd07c24991f0910460e05f.jpg,collar_design_labels,00010tag
Images/collar_design_labels/ece304b4f44958cc875c03e6a8e14758.jpg,collar_design_labels,10000tag
Images/collar_design_labels/6b8156e1d16caaa41f9a360333cdc4d2.jpg,collar_design_labels,01000tag
Images/collar_design_labels/00845fabcfee774b98b15c977df7186f.jpg,collar_design_labels,01000tag
Images/collar_design_labels/319c0a10a00bb04420ce9a8f9811c46a.jpg,collar_design_labels,01000tag
Images/collar_design_labels/175e531eb2c3d05f23fd0ada9286d715.jpg,collar_design_labels,01000tag
Images/collar_design_labels/d140dd90d113143e77f3236196f168af.jpg,collar_design_labels,01000tag
Images/collar_design_labels/ad4653325e427ee02d101a24a38cb744.jpg,collar_design_labels,10000tag
Images/collar_design_labels/5132429f0d9eeb3cccd0df6f6ddc02fa.jpg,collar_design_labels,00001tag
Images/collar_design_labels/9cf4b61e541e9ae7e44551ebc0d65628.jpg,collar_design_labels,10000tag
Images/collar_design_labels/a59c81ba3ea199cb15fb491931a4e6a6.jpg,collar_design_labels,00001tag
Images/collar_design_labels/55264da8ad5db01c8ec5655b6e6e113f.jpg,collar_design_labels,01000tag
Images/collar_design_labels/186e49f3c5ff174e09b68fcf510597a9.jpg,collar_design_labels,10000tag
Images/collar_design_labels/b547378998af397f1a5a46662f49d51b.jpg,collar_design_labels,00100tag
Images/collar_design_labels/1db4a55eb6e74d478232fcaf04215980.jpg,collar_design_labels,00010tag
Images/collar_design_labels/59c5daa50bb719460b265995bce93694.jpg,collar_design_labels,10000tag
Images/collar_design_labels/09fb7b20f19c238e71818e3403e0dcca.jpg,collar_design_labels,10000tag
Images/collar_design_labels/16cc198575d7b6ed46ff67676f10d010.jpg,collar_design_labels,01000tag
Images/collar_design_labels/66d2ebb25ddd94b5889afccfcfd4ede6.jpg,collar_design_labels,00001tag
